batter,pitcher,batTeam,fldTeam,path,outcome,bb
547180,593958,PHI,ARI,0145,K,
673237,669060,HOU,CHW,012,Out,L
624585,681857,LAA,DET,01,Out,L
571657,657277,COL,SFG,01,Out,G
672820,621121,CHW,HOU,03458b,K,
542932,642547,CHC,MIL,0345,Out,G
624413,607200,NYM,STL,014788888,Out,F
605141,693821,LAD,ATL,01458b,BB,
680757,670102,CLE,TOR,0367ab,1B,L
668901,700241,NYM,STL,034788,Out,G
665966,663978,BOS,MIN,0125,K,
592450,671737,NYY,TBR,0,Out,G
680574,669022,CIN,WSN,03678b,BB,
681393,676664,MIA,OAK,034,Out,G
686555,684007,MIL,CHC,0,Out,P
542303,669160,ATL,LAD,0,HBP,
543760,688138,TEX,SEA,03478,K,
665833,663568,PIT,SDP,0,Out,G
663586,669160,ATL,LAD,03,Out,P
663757,671737,NYY,TBR,0367,1B,G
694192,684007,MIL,CHC,0122558,1B,L
669911,657277,COL,SFG,012,K,
666018,701542,TBR,NYY,01258b,BB,
694384,681857,LAA,DET,0,Out,F
642708,607259,WSN,CIN,01258b,K,
683002,547179,BAL,KCR,01258,K,
679529,686799,DET,LAA,014,Out,G
572233,669060,HOU,CHW,0,1B,G
687263,681857,LAA,DET,034558b,K,
680779,663568,PIT,SDP,014,Out,F
571448,694918,STL,NYM,0147abb,BB,
663457,656731,STL,NYM,03,Out,G
657077,669160,ATL,LAD,01,Out,L
607208,593958,PHI,ARI,036,Out,G
810938,594798,SEA,TEX,03455,Out,F
514888,669060,HOU,CHW,01478,K,
665489,676440,TOR,CLE,0145,K,
676572,676664,MIA,OAK,01,Out,G
663604,571760,SDP,PIT,0,Out,G
672695,624133,ARI,PHI,012,1B,G
668709,665795,OAK,MIA,03,Out,P
543877,676979,MIN,BOS,0369a,BB,
687363,656731,STL,NYM,0347a,BB,
666152,663978,BOS,MIN,0147,Out,F
553869,571760,SDP,PIT,0125,1B,F
621020,642547,CHC,MIL,01258,K,
671221,502043,KCR,BAL,01458b,1B,L
696100,657277,COL,SFG,034588b,1B,L
669707,663568,PIT,SDP,012588b,Out,G
682985,686799,DET,LAA,0,1B,G
682663,676664,MIA,OAK,012,Out,G
672724,671737,NYY,TBR,034,Out,F
667670,665795,OAK,MIA,0345,Out,L
592626,688138,TEX,SEA,012,K,
669397,669160,ATL,LAD,01222,Out,G
668942,621121,CHW,HOU,01,Out,G
645444,624133,ARI,PHI,0347a,2B,L
656716,686799,DET,LAA,012,K,
682657,670102,CLE,TOR,0345,K,
656775,547179,BAL,KCR,036,HR,F
624413,700241,NYM,STL,0369ab,K,
679032,593958,PHI,ARI,0147a,1B,F
660271,693821,LAD,ATL,0125,Out,F
694362,669022,CIN,WSN,0369ab,BB,
683734,621121,CHW,HOU,0367a,2B,L
682928,607259,WSN,CIN,0367,Out,F
650490,701542,TBR,NYY,03,1B,G
666182,676440,TOR,CLE,012,Out,G
624413,669467,NYM,STL,0367ab,BB,
665828,671737,NYY,TBR,0,Out,G
578428,571760,SDP,PIT,03455,K,
669364,676664,MIA,OAK,034,Out,G
665161,669060,HOU,CHW,0145,1B,G
663853,663978,BOS,MIN,01,Out,F
670156,594798,SEA,TEX,01,Out,G
668930,684007,MIL,CHC,012,K,
608369,688138,TEX,SEA,01,1B,L
664040,701542,TBR,NYY,0,1B,L
665804,642547,CHC,MIL,01455588b,K,
665742,607200,NYM,STL,034588b,K,
641313,681857,LAA,DET,0,1B,G
671732,665795,OAK,MIA,0145,K,
691023,656731,STL,NYM,012588,K,
650402,686799,DET,LAA,0,Out,P
622569,671737,NYY,TBR,0125,Out,G
668974,547179,BAL,KCR,012,Out,G
663616,676979,MIN,BOS,0347ab,BB,
680977,694918,STL,NYM,03478,1B,G
665926,676440,TOR,CLE,0,1B,L
592669,502043,KCR,BAL,03678b,2B,G
666310,670102,CLE,TOR,0,Out,F
642133,594798,SEA,TEX,0347,Out,F
677347,681857,LAA,DET,03458,K,
686948,669160,ATL,LAD,0367a,Out,G
681481,686799,DET,LAA,012,Out,F
677800,663978,BOS,MIN,01225,1B,G
694671,688138,TEX,SEA,0,Out,G
605131,693821,LAD,ATL,014558,Out,L
672356,670102,CLE,TOR,0,1B,L
696285,607259,WSN,CIN,014,Out,G
641857,657277,COL,SFG,0,Out,P
691594,676664,MIA,OAK,012,Out,G
641658,624133,ARI,PHI,01458b,BB,
669701,688138,TEX,SEA,0145,1B,F
642215,593958,PHI,ARI,03478b,K,
687401,684007,MIL,CHC,0147,Out,F
664770,676440,TOR,CLE,03,2B,L
573262,608566,SFG,COL,03478b,1B,F
624428,663568,PIT,SDP,03,Out,F
670764,701542,TBR,NYY,012588,1B,L
677008,547179,BAL,KCR,03,2B,F
665742,700241,NYM,STL,0347ab,Out,P
643289,669060,HOU,CHW,0125,Out,F
682177,670102,CLE,TOR,0369a,2B,L
687597,657277,COL,SFG,01458,K,
624431,669022,CIN,WSN,0,Out,G
700337,621121,CHW,HOU,034,Out,G
666158,669022,CIN,WSN,012,K,
702176,676440,TOR,CLE,01258b,HBP,
660757,571760,SDP,PIT,012555888b,Out,G
641555,671737,NYY,TBR,014788b,Out,G
640902,665795,OAK,MIA,0367,Out,F
621512,686799,DET,LAA,03478,Out,F
665742,669467,NYM,STL,0147,Out,F
668227,594798,SEA,TEX,01,Out,G
691723,547179,BAL,KCR,01,Out,F
676475,694918,STL,NYM,0369,BB,
682927,676664,MIA,OAK,03,Out,G
502054,663568,PIT,SDP,0122558b,1B,L
686611,607259,WSN,CIN,0125,K,
688760,688138,TEX,SEA,0145,K,
664056,676979,MIN,BOS,034,Out,G
673357,621121,CHW,HOU,03678bb,K,
642201,669160,ATL,LAD,034788,K,
666176,681857,LAA,DET,012,K,
650968,656731,STL,NYM,0367,Out,L
692225,663978,BOS,MIN,01458,Out,L
702332,684007,MIL,CHC,01,Out,F
702616,547179,BAL,KCR,014,HR,F
663898,669060,HOU,CHW,012,1B,L
663743,676664,MIA,OAK,03455555,Out,G
624424,693821,LAD,ATL,0145,K,
663728,594798,SEA,TEX,03678bb,BB,
596019,607200,NYM,STL,03678,K,
686681,502043,KCR,BAL,0,Out,F
663886,669022,CIN,WSN,0347a,BB,
570482,665795,OAK,MIA,01258,Out,G
672580,502043,KCR,BAL,0367a,Out,F
694374,624133,ARI,PHI,0147abbb,1B,F
683766,608566,SFG,COL,012258,Out,G
467793,670102,CLE,TOR,0367a,BB,
686668,657277,COL,SFG,0,Out,G
663662,684007,MIL,CHC,0125888,Out,F
596019,669467,NYM,STL,01458b,BB,
624641,593958,PHI,ARI,0147a,BB,
676701,657277,COL,SFG,0345,Out,G
691718,642547,CHC,MIL,03,1B,L
663457,694918,STL,NYM,034,Out,F
669743,607259,WSN,CIN,012,1B,L
596019,700241,NYM,STL,01478,Out,L
700242,686799,DET,LAA,0125,1B,G
666163,701542,TBR,NYY,012,K,
686797,676979,MIN,BOS,01478,1B,G
650859,681857,LAA,DET,034,Out,G
676475,656731,STL,NYM,01478b,Out,G
680718,676440,TOR,CLE,03458b,Out,G
673962,688138,TEX,SEA,01,1B,L
676694,669060,HOU,CHW,0,1B,L
663624,547179,BAL,KCR,01,Out,L
608324,663978,BOS,MIN,0347ab,BB,
701305,669060,HOU,CHW,012,Out,F
663538,642547,CHC,MIL,036,Out,G
571771,693821,LAD,ATL,03,Out,F
691176,671737,NYY,TBR,01478b,Out,G
640492,607200,NYM,STL,0125,K,
668715,669022,CIN,WSN,03478,1B,G
671277,607259,WSN,CIN,03,Out,G
656811,547179,BAL,KCR,01258b,K,
681351,681857,LAA,DET,0367,Out,F
671739,669160,ATL,LAD,03,Out,G
676480,694918,STL,NYM,0347,HBP,
608671,701542,TBR,NYY,012,1B,G
666969,688138,TEX,SEA,03678,1B,G
681624,693821,LAD,ATL,03478b,Out,G
664761,593958,PHI,ARI,0125,K,
663647,663568,PIT,SDP,03478,Out,G
595879,686799,DET,LAA,0345,Out,P
700932,670102,CLE,TOR,01458,1B,G
521692,502043,KCR,BAL,0,1B,F
643217,621121,CHW,HOU,03,Out,G
649966,665795,OAK,MIA,0147a,Out,G
